STATE,YEAR,ozone,no2,pm25
NE,2004,38.543698190700255,15.002086783703003,7.68490299263288
NE,2005,39.89308903773889,15.3344776024972,8.946908310634909
NE,2006,40.19093426213775,15.187062587620444,7.102966030326703
NE,2007,39.426949708648735,10.939882467950786,8.480824245129096
NE,2008,38.38551959764508,11.879823550174946,7.633766730192713
NE,2009,37.75696539594082,9.979167603646374,7.633766730192713
NE,2010,39.22788667746935,11.540171770158077,8.57336477422229
NE,2011,40.1105905930908,9.34597311309541,7.755208665776007
NE,2012,41.78068106800717,11.928891707544205,7.709130021260179
NE,2013,40.23172699484481,12.223070144668648,7.848724879800059
NE,2014,39.4880053252796,12.72975763325488,7.444054437534462
NE,2015,40.43846588839254,10.608172749216486,6.946843398197003
NE,2016,39.55322186147645,9.19087295049156,5.9178280858046906
NH,2000,33.798247741952935,14.526093167565476,7.254584074836518
NH,2001,37.03017106590683,16.244716113889265,8.192747405023395
NH,2002,37.14205325838672,18.23188726206177,8.496025667073795
NH,2003,37.07718959582092,16.039429489515605,7.682555798098915
NH,2004,35.84994462129265,12.001954476648578,6.881411970590598
NH,2005,36.43527203158001,8.947931838943273,7.872265005013697
NH,2006,35.131154903243434,10.152287100046282,7.577076584482993
NH,2007,36.24795881566765,8.880728777002492,7.54164650677528
NH,2008,35.835402576959055,10.882267356253712,6.608150809941069
NH,2009,35.48096892172401,10.103502805300293,6.608150809941069
NH,2010,38.516283837475456,10.145665164163653,5.644753904311955
NH,2011,38.399847762338446,13.200637904551666,5.988797554899589
NH,2012,38.60242945550328,13.537905696913183,5.334006247804212
NH,2013,39.6117143976314,10.749036821337247,5.931759057527197
NH,2014,39.0623289254152,11.676719276815522,5.382142509442749
NH,2015,39.106032444764274,12.97945589425699,5.085774655315397
NH,2016,37.777111496294346,9.778413435078573,4.380766042853368
NJ,2000,36.146281599545226,34.13932062996934,13.59475244018497
NJ,2001,39.173515514028345,34.28115683197579,13.754799318131855
NJ,2002,39.81509519794711,32.03868112960736,12.594764198787615
NJ,2003,36.80502058763509,33.09509078048113,13.55813494464764
NJ,2004,36.13900340061992,30.19672403194524,12.65641111698766
NJ,2005,37.96793808202701,31.406403858329785,12.89085304530855
NJ,2006,37.4642665808336,28.964811476773622,11.743707341300867
NJ,2007,37.68246121803921,26.73598701702791,12.121454265981647
NJ,2008,37.29635103757912,25.95181811329793,10.687276126800995
NJ,2009,35.479083009136126,24.540283347446717,10.687276126800995
NJ,2010,40.25017773350534,24.30763100308041,8.95106759095571
NJ,2011,38.59750537833184,27.81583232039249,9.518103210907686
NJ,2012,38.448405801787445,23.9177495103735,8.702663831341505
NJ,2013,38.91180441572087,21.65186144012874,8.885138569295588
NJ,2014,38.63770289485194,23.004911844834577,8.593780941121752
NJ,2015,39.227860181805696,24.6036149779636,8.314941112676625
NJ,2016,38.77290219107576,22.521378805616006,7.490629678944344
NM,2000,46.39727826843146,20.63958108388418,4.778529262503083
NM,2001,45.86182718277051,20.24995802093314,4.651583972847281
NM,2002,46.281339884091295,25.98272816607626,4.641829998974933
NM,2003,46.966601540243886,21.908506962310707,5.191647504016117
NM,2004,45.40359532169224,20.306343654259315,4.60809515107363
NM,2005,45.62511812395016,20.38335618590816,4.443101901008803
NM,2006,46.35714327405006,20.6011748222854,4.672960486972386
NM,2007,45.579319887437656,15.750399115775132,4.539487940867668
NM,2008,45.59559788656458,16.227137261533553,4.449265427872397
NM,2009,44.78225502272662,13.405321321716396,4.449265427872397
NM,2010,45.34578414800586,13.760171309468424,3.832109532263445
NM,2011,46.99128278377884,11.03890174571966,4.839181944641452
NM,2012,47.02729828846676,13.1025479204656,5.187736970893889
NM,2013,46.20237004229911,12.326667912625878,4.777617759458041
NM,2014,45.08996877866666,13.114913939065184,4.1685394016302055
NM,2015,45.63385472528247,12.88265276000262,3.747127314892231
NM,2016,46.29469708329523,11.17789575885176,3.683449220972721
NV,2000,45.25643093783175,26.26544521376295,5.776254772671005
NV,2001,45.50559177596379,28.197288439913844,6.097689520120722
NV,2002,46.25528365271336,28.05038890746191,6.655646819030275
NV,2003,45.50993247004482,25.698749720292263,5.98045737647278
NV,2004,44.89674663208297,25.405746490135037,5.356580495241048
NV,2005,44.042691757059416,27.59403361288805,5.568311766179267
NV,2006,45.64214823413491,27.16155258984741,5.538827858624912
NV,2007,45.38234280279058,23.47851902979941,6.724249082655326
NV,2008,45.59400508384199,28.08105488992575,7.458918800527908
NV,2009,45.126122526824766,23.63264627975719,7.458918800527908
NV,2010,44.69491998626881,19.339670254922463,5.4142962368128345
NV,2011,45.16895598842464,20.38627927167109,5.593148172523732
NV,2012,46.42685775581477,20.784916762470168,5.699425879080413
NV,2013,45.51714750065816,19.096788070065436,6.728797390580144
NV,2014,45.38931576814027,20.61506374996295,5.59005417893351
NV,2015,45.73394358029471,22.24020233086426,5.335097209313862
NV,2016,46.18489593108664,18.60899427234347,4.697805405396744
NY,2000,35.87639440447676,27.039458079795686,11.633355312434244
NY,2001,38.85272194528047,26.289336681733875,12.118577629733815
NY,2002,39.21563097532638,23.725848360177785,11.453975989496817
NY,2003,37.54544045452119,25.11433190264717,11.462866259806926
NY,2004,35.87142769126011,21.93274420173754,10.676556375354949
NY,2005,38.18454939907318,21.143521886071145,11.378173370906676
NY,2006,36.3296636389401,19.75175852321924,9.717581977930614
NY,2007,37.73757124636434,18.82059149166753,10.16915034652758
NY,2008,37.16093460638914,19.172532640677257,8.934482241277124
NY,2009,36.24157003713355,18.723672139294703,8.934482241277124
NY,2010,39.50623035786169,19.71224523912776,7.744353521889565
NY,2011,38.2650803287837,20.060349881854545,8.279418421426783
NY,2012,38.4920833759905,18.591854175804865,7.592668207037628
NY,2013,39.236901226527145,20.82848620701523,7.713109972667236
NY,2014,38.79174866970303,17.239430957938904,7.059627496530163
NY,2015,39.20404890928131,18.2562914377316,6.991156609834552
NY,2016,39.02965939624344,15.579487062362452,5.8106653887591335
OH,2000,39.05569306512261,25.712287343103,15.979768498092282
OH,2001,40.651072120426775,25.24705146045947,15.792852208576694
OH,2002,40.73639732535103,23.8691468638774,15.625541289442236
OH,2003,39.091306995093895,24.611857418381383,15.06127320037806
OH,2004,37.55389509810367,21.489370452542477,14.2396411061136
OH,2005,40.168527327293006,23.83366531841997,15.123244329650678
OH,2006,38.7067405760249,20.54209011083609,12.97973988838
OH,2007,40.78869748462086,18.19047786420509,13.983052318010271
OH,2008,39.43045796074536,17.545246804953084,11.795023242787654
OH,2009,37.8268300545968,15.933292869491336,11.795023242787654
OH,2010,40.77384138942256,17.377243826831936,12.2377924397449
OH,2011,39.187395556717725,16.28711717432467,11.345116321156633
OH,2012,40.49730874350584,17.80823450180864,10.40443333274268
OH,2013,38.12595308617998,16.29463384450757,10.070295353890227
OH,2014,38.3666109482688,17.19323659103537,10.461065528418882
OH,2015,39.296303539397634,17.143927964862666,9.747413218892731
OH,2016,39.47158643151869,15.355032527769836,8.085704497146056
OK,2000,42.05719183269122,16.37970597686863,10.444232360390515
OK,2001,41.9233517121892,17.45263246755334,10.00987062501082
OK,2002,40.616853671317486,15.570403026351014,9.618815368443023
OK,2003,41.97215106244644,15.859754320595345,10.268771316818231
OK,2004,39.76132945000622,15.38428168802593,9.586324614746289
OK,2005,42.66254095083401,18.19757400605938,10.706949693285123
OK,2006,44.19349994034703,15.73376958340277,9.060058843804905
OK,2007,40.21305909778997,12.990493562061404,10.541512413048755
OK,2008,41.04392764308821,11.823020351869303,9.853131622590611
OK,2009,40.56251081469232,12.072453885978044,9.853131622590611
OK,2010,41.39198296435504,12.302499595268246,9.88990907267095
OK,2011,45.14180983147868,13.680167268411962,9.539623875017185
OK,2012,43.84523729815533,13.00102779690341,8.889075280899181
OK,2013,41.4112964187296,12.192043514946722,8.476861166777413
OK,2014,40.13503401670294,10.698421007415543,8.303135728799292
OK,2015,40.272705689506594,12.054194515385468,7.030438257155163
OK,2016,40.56846224372558,9.838778747676155,7.32666080990532
OR,2000,36.35233367909347,22.127374275968595,5.864546245111917
OR,2001,36.80137896589177,20.00892769763805,5.203343579963778
OR,2002,37.85698070223659,18.612643516983,5.630915871585991
OR,2003,38.62683822366319,16.070574446193618,5.730806863698325
OR,2004,36.584169249220565,14.038526715483728,5.563830431010961
OR,2005,36.3767677341988,12.487204972153018,5.411392605042516
OR,2006,38.56321037987874,9.909735708579364,5.674587856453662
OR,2007,36.39894386642808,9.930755988271224,5.112496451557839
OR,2008,35.96059545957394,14.427052690862348,5.245271866582358
OR,2009,36.03273325239231,13.614708714353965,5.245271866582358
OR,2010,34.88338316164831,11.912014448308575,4.164453147730147
OR,2011,35.16401051067245,9.910878900830632,5.509845378666235
OR,2012,36.98308418051237,10.14671100723323,5.557193888412987
OR,2013,35.2461916024504,9.67836643944287,5.814552696055757
OR,2014,36.16681061955092,11.657804987275918,5.185049657758532
OR,2015,37.54509606358416,12.662910373270336,6.285018777954325
OR,2016,37.14552186387711,10.22149070209012,4.1891235867938565
PA,2000,37.011370217233015,23.84819522496234,13.733629721250898
PA,2001,39.82170481988761,23.308349537376483,14.5747370342978
PA,2002,40.20336538967286,22.28563847761403,13.695937674025917
PA,2003,37.67503228829615,22.38872742918203,13.883831447540384
PA,2004,36.95876012981322,20.762683971380635,13.599487616554768
PA,2005,39.321876740059565,21.339636143026283,13.941612507381477
PA,2006,37.73819660038175,19.23430271146425,12.414593015030825
PA,2007,39.21302977382519,18.26817349972571,13.26475345008216
PA,2008,38.21436283365815,17.389485535519086,11.298206907028586
PA,2009,36.77843547247132,15.70051514792538,11.298206907028586
PA,2010,40.76247512741063,15.731577932537444,10.42132950534806
PA,2011,39.17994703576571,18.193990425534132,10.291945018038012
PA,2012,39.607792969109006,17.29574899612786,9.85433049467502
PA,2013,39.72460754639825,14.870647627220858,9.807577981748103
PA,2014,39.53759712470855,15.372157059201838,9.643823057257238
PA,2015,40.03210141431775,15.684348674295627,9.524660493774569
PA,2016,39.90256336639594,14.548666186385478,7.783666499704167
RI,2000,35.65462433137984,24.34422127326468,9.521401647122431
RI,2001,38.82542600918495,24.771068639412977,10.642113615712004
RI,2002,38.84908973351324,23.306034595979977,9.457801630089902
RI,2003,38.222864988680335,24.8928675274905,9.892263616102124
RI,2004,36.85362433191973,21.931671680106582,9.018736520705074
RI,2005,36.80866541637686,21.625995451570745,9.351130980802294
RI,2006,37.017201449976056,20.6226750245727,8.667043798937534
RI,2007,37.88165437385821,18.008914089572365,8.670671665809465
RI,2008,37.74861756038848,17.46564079529399,7.688076994877202
RI,2009,37.19675369484367,15.717658285049517,7.688076994877202
RI,2010,39.883340148204304,14.516673472874926,6.650625452769774
RI,2011,39.37397921580017,18.013610748448148,7.389085793121828
RI,2012,39.43287094121464,14.908086963519748,6.568447837312752
RI,2013,40.8999922293089,13.891703475951026,6.781130421223506
RI,2014,39.620771976800015,16.486309423003547,5.632646096522911
RI,2015,40.27193230123261,19.636069794751247,6.81543469431729
RI,2016,39.31517313226403,15.706831711298175,5.844802684865665
SC,2000,43.31975180561838,18.40131352997908,14.324978148204217
SC,2001,42.82369851601536,16.277924446232735,12.705057297516891
SC,2002,41.47370291689125,15.48569786938752,12.27219899916934
SC,2003,38.71220693871389,13.980878442215936,11.896547353555084
SC,2004,39.33302448935636,14.569981493310324,12.852783357847006
SC,2005,40.279138290973975,13.530723678517392,12.865804047744978
SC,2006,41.96100546620096,12.238672915035467,12.304566750119427
SC,2007,42.96837823045771,11.379824439013085,12.346793022713866
SC,2008,41.37012278396124,12.31234501036982,10.830192812222135
SC,2009,37.29220561100579,10.54230620503368,10.830192812222135
SC,2010,41.086042640541216,12.311389483008371,10.31037873937622
SC,2011,41.526049752940665,14.068932806433777,10.208077719727228
SC,2012,38.92884969452536,12.14957095557876,8.860074931439684
SC,2013,35.85173043984694,10.35325774580084,8.077673728173874
SC,2014,37.285570641259866,9.907881020164838,8.453128935975002
SC,2015,37.87455479149404,11.62975271448338,7.653341101527355
SC,2016,39.06216288076771,9.914055032668983,7.988536935398538
SD,2000,38.1765464771795,12.428870672788277,7.974506683238597
SD,2001,40.09593710454504,12.111800854466336,7.797277093335349
SD,2002,39.58735165244499,8.627030138235186,7.425428768368798
SD,2003,40.2933027868858,11.588230900130924,8.319030984745856
SD,2004,38.20902179657638,9.309911373570058,7.694214966504117
SD,2005,39.64386328208963,8.017753558462216,8.384822214232175
SD,2006,39.92611616266292,8.72233034068271,7.890077105888463
SD,2007,39.12485898769548,6.352865164887037,7.802232183222943
SD,2008,38.723402732973234,8.780217856081597,7.158235184527654
SD,2009,37.674772876540096,6.92198924922864,7.158235184527654
SD,2010,39.526497312509335,7.922073466280443,7.265696751771853
SD,2011,40.05859221063994,7.360146293446167,6.30152560944268
SD,2012,41.28765173784004,8.251580589839532,6.36332809877186
SD,2013,40.87067834874287,8.54080907489025,6.1537451150763465
SD,2014,39.09215170452759,8.821061408221595,5.240674110155358
SD,2015,39.57112929630723,8.065561148383537,5.983466980785493
SD,2016,39.07029644944253,7.474338180620529,4.8672605374508064
TN,2000,43.42267719934449,18.915638114861007,15.599204752931849
TN,2001,42.47422997519799,17.89611577133725,14.10278576471863
TN,2002,41.23225809473083,15.898548300241147,13.76089564888991
TN,2003,40.35225034534364,14.40494191044542,13.195109060815328
TN,2004,39.84127113298441,13.22986427891688,12.6985993180691
TN,2005,42.13455842167087,13.394716718933752,14.02382077871256
TN,2006,42.4154770488578,12.856304609666708,12.898466052249187
TN,2007,44.224571377022016,12.32231808450916,13.314359682782973
TN,2008,41.40527666824138,12.155581609872348,11.241162310006713
TN,2009,38.46549682512412,9.228824735567816,11.241162310006713
TN,2010,42.25686183399845,10.838172010222069,11.146180638228676
TN,2011,41.88015220237057,12.403102978927762,10.942173604773584
TN,2012,41.650898304356055,13.331705376409657,9.920612482544332
TN,2013,38.83883370399879,10.720062323648191,8.68466160675245
TN,2014,39.08970377391162,11.771379104568528,8.891852333878708
TN,2015,39.06139321831518,10.014092873406655,8.045399859474069
TN,2016,40.503823382150486,8.818173714501011,7.781440648980025
TX,2000,41.357145025548334,20.7713295728094,10.741640385226711
TX,2001,40.78956846282837,21.02693474632716,10.050995657608972
TX,2002,40.7150816083461,17.819140861526865,10.42739198469214
TX,2003,41.74578911492778,18.01310822079743,11.522767827466168
TX,2004,40.01615872011681,18.19928893540057,10.974345164411504
TX,2005,42.30392574642487,18.843790074669847,11.497081306229711
TX,2006,42.579371935999056,16.96237306870915,11.015786387727964
TX,2007,39.37827568858458,15.07721635305979,10.985844260118432
TX,2008,40.51455324405025,15.748836951019472,10.57301598296427
TX,2009,39.85982052892254,14.071915254802468,10.57301598296427
TX,2010,40.26939556451983,14.218275242522438,9.72422554879524
TX,2011,42.84728524443524,13.60455614735157,9.85722392658975
TX,2012,41.902586769207005,13.878859453532383,9.74584352994076
TX,2013,40.73512090862336,13.185241644310157,9.176125668903836
TX,2014,39.11910391057268,13.446636538227612,8.93647084556374
TX,2015,39.51810547809816,12.881459524076378,8.459829086606225
TX,2016,39.50098189560741,12.357846943567596,7.853966888391743
UT,2000,46.33905495207324,28.635831555271437,6.192161175199042
UT,2001,46.24308178639307,31.50434063594513,6.751774062076684
UT,2002,46.68513666438634,34.155754924994,7.01693308346161
UT,2003,46.7558385805636,30.240144587709917,5.761333870544744
UT,2004,45.3778709587401,30.302662624188635,7.199250717941363
UT,2005,45.777343103117445,28.26530112101271,6.118642694057152
UT,2006,45.59969195393566,24.2869939751622,5.976267161589681
UT,2007,45.24790200284991,22.269589100803408,6.747635057764279
UT,2008,44.52887112940928,22.34248525771784,6.053272788404769
UT,2009,43.8142903152935,20.18123867258599,6.053272788404769
UT,2010,44.38577528602397,15.877792685857004,5.910497787206379
UT,2011,44.88254563570394,16.78533282864877,5.503933007773403
UT,2012,45.832221413728746,18.406211815544182,5.826579518901995
UT,2013,44.97468414872285,18.36233207714089,6.94198819394354
UT,2014,44.23003841660801,16.318023496307546,5.060882514958365
UT,2015,45.29295703457188,17.535987676330265,4.887342478939791
UT,2016,45.486044167392265,13.82798947951222,5.0694550797304565
VA,2000,40.748333347005214,21.80310516218562,13.831117812085129
VA,2001,42.25568199457977,22.16695365965302,13.486251894981082
VA,2002,43.012322773573096,21.206440487578835,12.901013372117491
VA,2003,39.54983053585878,20.989212304848976,12.758599479638391
VA,2004,39.07406954568831,20.202059648035164,12.946720928938388
VA,2005,40.641898304901794,18.75690479538861,13.038851222484697
VA,2006,41.04340386258499,16.418762914909703,12.173908168086584
VA,2007,42.30221561963437,14.795571494573522,12.20087153799484
VA,2008,40.56905209506302,14.621314549885447,10.407139315608363
VA,2009,38.592206712953455,13.27118729209672,10.407139315608363
VA,2010,42.53687140888383,13.396197954031154,9.708435910653938
VA,2011,41.465395156278845,14.458960882225847,9.21281962613006
VA,2012,40.40999417959071,14.894066900665193,8.530516382128923
VA,2013,39.42631161698762,12.30030565421247,7.82289060499006
VA,2014,40.25243234126718,12.544179004742288,8.00493617909172
VA,2015,40.24634700293975,12.297232339654732,7.971248859629276
VA,2016,40.01527408612988,11.457694620400096,6.938423043970437
VT,2000,35.3302715329686,15.606713217876838,6.8692551071741015
VT,2001,38.12637811990548,14.771688198525633,7.738409633221335
VT,2002,38.39566564996615,16.00338485097578,8.375686604474065
VT,2003,38.31467643312787,15.708900557293804,7.218817703049752
VT,2004,36.71095321421857,11.201582397573087,6.763552500469007
VT,2005,37.73178900896673,7.780268066638623,7.830090978832874
VT,2006,35.91325509057612,9.493255905963553,6.970238892684714
VT,2007,37.156320514618834,7.860893657764211,7.527261300366536
VT,2008,36.59938014154287,9.809901068942125,6.64383356746197
VT,2009,35.98974351483,8.2630873305017,6.64383356746197
VT,2010,38.36478181940896,9.257825705215296,5.8554438312492
VT,2011,38.05570422911155,10.919326012596654,6.152701235070211
VT,2012,38.542582989586606,12.60931504921438,5.52398265838638
VT,2013,39.43586171814617,10.333241539715756,5.702666957739633
VT,2014,39.08266786733434,11.33348805203688,5.127872426283599
VT,2015,39.02543236455679,13.770491409145665,4.990205700240569
VT,2016,37.74527723135724,10.35323792728179,4.393468366700693
WA,2000,36.12531185310074,25.151929149286413,8.19588698940336
WA,2001,36.86556356295169,24.526659480437417,6.815826676343031
WA,2002,36.6548076109944,20.611627451048463,6.845565720503619
WA,2003,38.04744039337057,17.455012392385623,6.677047839058124
WA,2004,35.828277659779566,16.515891113718233,6.513883868488533
WA,2005,35.9654050710767,14.987249838596886,5.692990060824469
WA,2006,37.76878814519908,10.605655779794237,6.260040877010054
WA,2007,35.91267895333585,11.830180907799209,5.799882263567344
WA,2008,35.79784002782224,15.027689115010448,5.71259656305314
WA,2009,36.086921182549645,13.4463456415992,5.71259656305314
WA,2010,35.4190036708473,10.815990460694923,4.734754268463402
WA,2011,35.79303381415496,10.14758741178072,5.471629732984307
WA,2012,37.09358694035594,11.78090897655382,5.432914799066877
WA,2013,35.63559369070888,10.501217273696236,5.5902239873965005
WA,2014,37.0972284508247,16.039210049594907,5.581408617507853
WA,2015,38.660070209476025,17.81497736281944,6.258161587769108
WA,2016,37.878226752547874,14.988867477945824,4.572633413563949
WI,2000,36.140346443550776,19.31856450983628,10.523014294707211
WI,2001,37.43561152377229,18.754531562629836,10.917800492382996
WI,2002,37.2978410166188,16.1598109956327,10.706757576888048
WI,2003,38.08961808270616,16.13711834814788,10.28029516948719
WI,2004,35.40873708928616,12.416500430950936,9.787103864848254
WI,2005,38.43569279945332,14.207170164106088,10.642656500289643
WI,2006,36.74802762988778,13.840967457382316,10.587410768657842
WI,2007,37.75338856543756,10.714233092015949,10.977325231462991
WI,2008,36.95321220426965,12.228460747584093,10.622393856498038
WI,2009,35.57730862669932,12.28216301075029,10.622393856498038
WI,2010,37.828170888377656,12.1911052769043,8.927514596782178
WI,2011,37.355899852355286,11.923599282639334,8.706175737485587
WI,2012,38.258257150294064,13.097763018333591,7.903366445481908
WI,2013,37.68280298014707,13.40900152562446,7.607348488407406
WI,2014,36.87384231120112,12.56312721881533,7.901960877917292
WI,2015,38.17702057551003,12.589677077130446,7.632813781550543
WI,2016,37.39515421818078,12.545611231087475,6.538968086884007
WV,2000,42.154761187409065,15.14777097728494,13.687055339977071
WV,2001,43.0706518154189,18.54768335806099,13.454924797433227
WV,2002,42.41686117811359,18.2452707253087,13.40921876338021
WV,2003,39.85537124887995,17.84343901643011,12.56536631962884
WV,2004,38.78571300988877,19.164562514004007,12.383962002657189
WV,2005,40.79037212192116,13.623496625282783,12.68201475815893
WV,2006,40.6414673531317,11.973777512738405,11.592097002704664
WV,2007,42.76940757631099,11.332064098962888,13.53522032625018
WV,2008,40.56917863073828,11.767118717050256,10.044639496272747
WV,2009,38.33353195543717,7.946370566233831,10.044639496272747
WV,2010,41.90447928946975,8.227596147189992,9.639961730868846
WV,2011,40.86140286953098,11.83082704374556,8.918398798654382
WV,2012,40.625534240363045,12.836751573477065,8.279640608124327
WV,2013,38.572292304076896,10.105391775593208,7.564410960606627
WV,2014,39.577620749574905,11.416656344143862,7.5921174571751955
WV,2015,39.85931031822426,7.2392058640113,7.387976841452462
WV,2016,39.6630352083722,6.926904569383707,6.45194042480713
WY,2000,44.12019044481382,12.085571717522113,4.485482708888337
WY,2001,44.40074010654804,12.371424034305296,4.448824035666919
WY,2002,44.8970102663863,17.044684058332653,4.471801342168275
WY,2003,45.32106267989493,16.441972339286714,4.723866558622216
WY,2004,43.492074697626,19.294884820434035,4.125007230632076
WY,2005,43.97557950414101,14.07085187770364,4.013905891312191
WY,2006,45.25323473469943,13.228285400686849,4.702770910734939
WY,2007,44.655766881272136,9.491295143004749,4.530846661340454
WY,2008,44.88552131241321,9.23096357168135,4.067601043711055
WY,2009,43.61507256652833,7.626811368471318,4.067601043711055
WY,2010,43.90402953469758,7.09536815816135,3.468543639319308
WY,2011,44.70468899852568,6.139791958587379,3.677788175681577
WY,2012,44.95719961222547,8.188433831020387,4.9179552226252365
WY,2013,44.123881305494486,7.328789719706224,3.72050357144509
WY,2014,43.3379310943166,8.065399563896165,3.3494082941525654
WY,2015,44.39894415359714,6.806475914268111,3.616357325453855
WY,2016,43.73005266829423,6.127310476292439,3.5320692717429014
