,State,Year,gas_data
2533,AR,2016,16.48661628301377
2534,CA,2016,117.085551211315
2535,CO,2016,24.42254844806499
2536,CT,2016,13.41742890914935
2537,DE,2016,5.933714980846619
2538,DC,2016,1.5957656
2539,FL,2016,74.59331851685663
2540,GA,2016,38.15976498270321
2541,HI,2016,0.1575951178442738
2542,ID,2016,5.756408228965887
2543,IL,2016,55.27526127528526
2544,IN,2016,40.5586662574469
2545,IA,2016,17.99214143528812
2546,KS,2016,14.29949813593877
2547,KY,2016,14.53461972332585
2548,LA,2016,88.16835540411151
2549,ME,2016,2.840080246418069
2550,MD,2016,12.14310015866329
2551,MA,2016,23.21585887677564
2552,MI,2016,48.61897937708
2553,MN,2016,24.29876885269842
2554,MS,2016,29.42585269262393
2555,MO,2016,14.32871370396105
2556,MT,2016,4.047813404337246
2557,NE,2016,8.936125095643089
2558,NV,2016,16.71116923709175
2559,NH,2016,3.135877128589879
2560,NJ,2016,41.8799145384158
2561,NM,2016,13.47589758511655
2562,NY,2016,70.5233836758649
2563,NC,2016,28.33987549794148
2564,ND,2016,5.729112944410881
2565,OH,2016,51.91456692138159
2566,OK,2016,38.27279772333635
2567,OR,2016,13.07893061850381
2568,PA,2016,70.71619296514926
2569,RI,2016,4.661317414537971
2570,SC,2016,14.83342528430168
2571,SD,2016,4.392393560827554
2572,TN,2016,17.50740834791794
2573,TX,2016,214.8355761181627
2574,UT,2016,13.08567583977713
2575,VT,2016,0.6502265166131463
2576,VA,2016,30.046435771279
2577,WA,2016,16.99942199581377
2578,WV,2016,9.73694157652486
2579,WI,2016,26.16889040331329
2580,WY,2016,6.806488860849731
